"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,11,"HA","Hawaiian Airlines Inc.","OGG","Kahului, HI: Kahului Airport",1147.00,43.00,31.86,0.87,0.00,0.00,10.27,2.00,1.00,1163.00,924.00,16.00,0.00,0.00,223.00,
2015,11,"HA","Hawaiian Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",586.00,25.00,11.76,0.13,0.00,0.00,13.11,0.00,0.00,598.00,263.00,3.00,0.00,0.00,332.00,
2015,11,"HA","Hawaiian Airlines Inc.","ITO","Hilo, HI: Hilo International",458.00,24.00,15.05,0.20,0.00,0.00,8.75,0.00,0.00,709.00,484.00,3.00,0.00,0.00,222.00,
2015,11,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",120.00,8.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,223.00,208.00,0.00,0.00,0.00,15.00,
2015,11,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",73.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,309.00,309.00,0.00,0.00,0.00,0.00,
2015,11,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",60.00,5.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,184.00,184.00,0.00,0.00,0.00,0.00,
2015,11,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",30.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,142.00,142.00,0.00,0.00,0.00,0.00,
2015,11,"HA","Hawaiian Airlines Inc.","SMF","Sacramento, CA: Sacramento International",30.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,199.00,199.00,0.00,0.00,0.00,0.00,
2015,11,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",60.00,15.00,14.77,0.00,0.07,0.00,0.16,0.00,1.00,374.00,368.00,0.00,2.00,0.00,4.00,
2015,11,"HA","Hawaiian Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",60.00,4.00,3.54,0.00,0.00,0.00,0.46,0.00,0.00,189.00,176.00,0.00,0.00,0.00,13.00,
2015,11,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,11,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,65.00,0.00,0.00,0.00,0.00,
2015,11,"HA","Hawaiian Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",60.00,6.00,5.86,0.00,0.14,0.00,0.00,0.00,2.00,217.00,214.00,0.00,3.00,0.00,0.00,
2015,11,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",26.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,251.00,251.00,0.00,0.00,0.00,0.00,
2015,11,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3448.00,439.00,118.70,45.31,140.29,0.00,134.70,56.00,23.00,36477.00,16613.00,4631.00,6082.00,0.00,9151.00,
2015,11,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5943.00,731.00,168.61,31.50,246.40,1.02,283.48,393.00,25.00,70145.00,16783.00,6406.00,22671.00,20.00,24265.00,
2015,11,"MQ","Envoy Air","TVC","Traverse City, MI: Cherry Capital",84.00,8.00,2.82,0.21,1.65,0.00,3.31,6.00,0.00,381.00,96.00,22.00,82.00,0.00,181.00,
2015,11,"MQ","Envoy Air","CLL","College Station/Bryan, TX: Easterwood Field",136.00,11.00,4.12,2.43,3.08,0.00,1.37,1.00,0.00,277.00,81.00,72.00,94.00,0.00,30.00,
2015,11,"MQ","Envoy Air","AMA","Amarillo, TX: Rick Husband Amarillo International",33.00,7.00,2.22,0.36,3.54,0.00,0.88,0.00,0.00,202.00,101.00,10.00,76.00,0.00,15.00,
2015,11,"MQ","Envoy Air","DRO","Durango, CO: Durango La Plata County",84.00,13.00,3.06,0.60,3.97,0.00,5.38,1.00,0.00,546.00,98.00,34.00,159.00,0.00,255.00,
2015,11,"MQ","Envoy Air","MEM","Memphis, TN: Memphis International",111.00,15.00,7.66,0.42,2.41,0.00,4.52,7.00,0.00,663.00,267.00,37.00,105.00,0.00,254.00,
2015,11,"MQ","Envoy Air","PIA","Peoria, IL: General Downing - Peoria International",139.00,16.00,5.92,0.66,1.16,0.00,8.26,9.00,0.00,1055.00,310.00,76.00,81.00,0.00,588.00,
2015,11,"MQ","Envoy Air","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",34.00,3.00,1.04,0.96,0.57,0.00,0.43,1.00,0.00,120.00,33.00,55.00,17.00,0.00,15.00,
2015,11,"MQ","Envoy Air","RIC","Richmond, VA: Richmond International",169.00,26.00,7.30,0.92,10.55,0.00,7.23,3.00,1.00,2139.00,877.00,136.00,385.00,0.00,741.00,
2015,11,"MQ","Envoy Air","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",29.00,6.00,5.11,0.00,0.17,0.00,0.73,1.00,0.00,347.00,265.00,0.00,16.00,0.00,66.00,
2015,11,"MQ","Envoy Air","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",90.00,10.00,2.34,4.08,0.99,0.00,2.59,0.00,0.00,961.00,100.00,646.00,28.00,0.00,187.00,
2015,11,"MQ","Envoy Air","GRR","Grand Rapids, MI: Gerald R. Ford International",196.00,25.00,8.16,3.11,6.67,0.00,7.06,9.00,0.00,2150.00,748.00,650.00,317.00,0.00,435.00,
2015,11,"MQ","Envoy Air","BMI","Bloomington/Normal, IL: Central Illinois Regional",164.00,21.00,5.93,4.42,2.65,0.00,8.00,8.00,0.00,1367.00,333.00,241.00,231.00,0.00,562.00,
2015,11,"MQ","Envoy Air","FSD","Sioux Falls, SD: Joe Foss Field",58.00,8.00,1.35,0.70,3.79,0.00,2.17,4.00,1.00,435.00,57.00,74.00,125.00,0.00,179.00,
2015,11,"MQ","Envoy Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",189.00,26.00,7.37,3.26,4.04,0.00,11.33,7.00,0.00,1529.00,414.00,377.00,241.00,0.00,497.00,
2015,11,"MQ","Envoy Air","GRK","Killeen, TX: Robert Gray AAF",65.00,8.00,3.18,0.79,2.14,0.00,1.88,0.00,0.00,263.00,100.00,23.00,59.00,0.00,81.00,
2015,11,"MQ","Envoy Air","XNA","Fayetteville, AR: Northwest Arkansas Regional",360.00,76.00,23.18,1.83,20.46,0.00,30.53,16.00,2.00,3959.00,1122.00,108.00,824.00,0.00,1905.00,
2015,11,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",121.00,17.00,6.01,0.90,2.36,0.00,7.73,9.00,0.00,859.00,372.00,109.00,60.00,0.00,318.00,
2015,11,"MQ","Envoy Air","FSM","Fort Smith, AR: Fort Smith Regional",26.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,33.00,0.00,0.00,
2015,11,"MQ","Envoy Air","ABQ","Albuquerque, NM: Albuquerque International Sunport",55.00,14.00,8.16,1.00,2.46,0.00,2.38,5.00,0.00,717.00,346.00,144.00,58.00,0.00,169.00,
2015,11,"MQ","Envoy Air","LCH","Lake Charles, LA: Lake Charles Regional",81.00,6.00,0.57,0.00,4.00,0.00,1.43,1.00,0.00,150.00,13.00,0.00,110.00,0.00,27.00,
2015,11,"MQ","Envoy Air","CMI","Champaign/Urbana, IL: University of Illinois/Willard",220.00,23.00,8.46,3.36,2.16,0.00,9.02,18.00,0.00,1739.00,816.00,317.00,93.00,0.00,513.00,
2015,11,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",226.00,61.00,10.79,1.78,32.19,0.00,16.23,9.00,0.00,4050.00,614.00,342.00,1745.00,0.00,1349.00,
2015,11,"HA","Hawaiian Airlines Inc.","PPG","Pago Pago, TT: Pago Pago International",9.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,217.00,217.00,0.00,0.00,0.00,0.00,
2015,11,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",181.00,43.00,11.91,2.99,17.59,0.00,10.50,5.00,0.00,2341.00,531.00,354.00,771.00,0.00,685.00,
2015,11,"MQ","Envoy Air","OMA","Omaha, NE: Eppley Airfield",73.00,8.00,2.79,1.67,0.48,0.00,3.05,2.00,0.00,811.00,176.00,218.00,118.00,0.00,299.00,
2015,11,"MQ","Envoy Air","SGF","Springfield, MO: Springfield-Branson National",340.00,57.00,18.68,9.93,18.29,0.00,10.10,5.00,0.00,3238.00,1054.00,753.00,599.00,0.00,832.00,
2015,11,"MQ","Envoy Air","MSN","Madison, WI: Dane County Regional-Truax Field",161.00,27.00,11.26,3.15,2.44,0.00,10.14,7.00,0.00,1909.00,499.00,764.00,206.00,0.00,440.00,
2015,11,"MQ","Envoy Air","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",412.00,48.00,13.42,6.20,13.53,0.00,14.84,19.00,0.00,2656.00,629.00,542.00,406.00,0.00,1079.00,
2015,11,"MQ","Envoy Air","MDT","Harrisburg, PA: Harrisburg International",80.00,11.00,3.13,0.22,2.62,0.00,5.03,3.00,0.00,550.00,147.00,28.00,182.00,0.00,193.00,
2015,11,"MQ","Envoy Air","BDL","Hartford, CT: Bradley International",56.00,6.00,2.00,1.41,0.68,0.00,1.91,3.00,0.00,483.00,76.00,248.00,89.00,0.00,70.00,
2015,11,"MQ","Envoy Air","STL","St. Louis, MO: Lambert-St. Louis International",51.00,10.00,4.03,0.93,4.25,0.00,0.80,2.00,0.00,734.00,439.00,103.00,145.00,0.00,47.00,
2015,11,"MQ","Envoy Air","DSM","Des Moines, IA: Des Moines International",166.00,25.00,8.91,1.86,7.75,0.00,6.47,12.00,0.00,2254.00,705.00,502.00,573.00,0.00,474.00,
2015,11,"MQ","Envoy Air","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",144.00,16.00,6.57,1.68,3.79,0.00,3.96,5.00,0.00,1264.00,502.00,405.00,146.00,0.00,211.00,
2015,11,"MQ","Envoy Air","DBQ","Dubuque, IA: Dubuque Regional",83.00,8.00,1.83,2.41,1.51,0.00,2.26,6.00,1.00,802.00,213.00,386.00,57.00,0.00,146.00,
2015,11,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",100.00,14.00,3.90,0.12,1.92,0.00,8.07,7.00,0.00,884.00,264.00,20.00,102.00,0.00,498.00,
2015,11,"MQ","Envoy Air","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",1.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,11,"MQ","Envoy Air","CWA","Mosinee, WI: Central Wisconsin",81.00,13.00,5.85,0.00,3.05,0.00,4.11,4.00,0.00,749.00,237.00,0.00,177.00,0.00,335.00,
2015,11,"MQ","Envoy Air","BUF","Buffalo, NY: Buffalo Niagara International",114.00,11.00,2.24,2.62,2.67,0.00,3.47,7.00,0.00,705.00,101.00,263.00,179.00,0.00,162.00,
2015,11,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",52.00,9.00,3.65,0.00,5.35,0.00,0.00,1.00,1.00,358.00,260.00,0.00,98.00,0.00,0.00,
2015,11,"MQ","Envoy Air","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",113.00,20.00,5.24,3.11,6.09,0.76,4.80,1.00,0.00,855.00,168.00,184.00,184.00,22.00,297.00,
2015,11,"MQ","Envoy Air","ABI","Abilene, TX: Abilene Regional",190.00,22.00,6.46,6.88,2.61,0.00,6.05,4.00,0.00,971.00,324.00,331.00,70.00,0.00,246.00,
2015,11,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,11,"MQ","Envoy Air","CRP","Corpus Christi, TX: Corpus Christi International",92.00,15.00,5.93,1.22,4.17,0.00,3.68,1.00,1.00,734.00,300.00,27.00,127.00,0.00,280.00,
2015,11,"MQ","Envoy Air","OKC","Oklahoma City, OK: Will Rogers World",187.00,29.00,4.87,1.10,11.96,0.00,11.07,5.00,2.00,1872.00,449.00,120.00,346.00,0.00,957.00,
2015,11,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",83.00,17.00,5.25,2.87,6.52,0.00,2.36,1.00,0.00,518.00,159.00,113.00,179.00,0.00,67.00,
2015,11,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",142.00,32.00,13.59,2.68,9.57,0.00,6.16,3.00,0.00,1733.00,589.00,268.00,452.00,0.00,424.00,
2015,11,"MQ","Envoy Air","MSP","Minneapolis, MN: Minneapolis-St Paul International",5.00,1.00,0.00,0.23,0.77,0.00,0.00,0.00,0.00,118.00,0.00,27.00,91.00,0.00,0.00,
2015,11,"MQ","Envoy Air","BNA","Nashville, TN: Nashville International",298.00,49.00,15.77,5.31,10.01,0.00,17.91,17.00,0.00,3846.00,704.00,905.00,685.00,0.00,1552.00,
2015,11,"MQ","Envoy Air","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",32.00,3.00,0.95,1.00,1.05,0.00,0.00,2.00,0.00,142.00,41.00,72.00,29.00,0.00,0.00,
2015,11,"MQ","Envoy Air","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",142.00,18.00,3.58,3.10,4.85,1.00,5.47,2.00,0.00,564.00,141.00,93.00,152.00,21.00,157.00,
2015,11,"MQ","Envoy Air","SAF","Santa Fe, NM: Santa Fe Municipal",57.00,9.00,2.08,1.14,2.70,0.00,3.09,2.00,0.00,778.00,63.00,310.00,176.00,0.00,229.00,
2015,11,"MQ","Envoy Air","TYR","Tyler, TX: Tyler Pounds Regional",25.00,1.00,0.00,0.75,0.00,0.00,0.25,0.00,0.00,76.00,0.00,57.00,0.00,0.00,19.00,
2015,11,"MQ","Envoy Air","LBB","Lubbock, TX: Lubbock Preston Smith International",11.00,3.00,1.03,0.85,0.00,0.00,1.12,0.00,0.00,197.00,86.00,22.00,0.00,0.00,89.00,
2015,11,"MQ","Envoy Air","FNT","Flint, MI: Bishop International",84.00,8.00,2.56,0.50,0.82,0.00,4.12,4.00,0.00,557.00,97.00,70.00,96.00,0.00,294.00,
2015,11,"MQ","Envoy Air","COU","Columbia, MO: Columbia Regional",117.00,16.00,8.12,1.84,1.18,0.00,4.86,4.00,0.00,1359.00,593.00,250.00,40.00,0.00,476.00,
2015,11,"MQ","Envoy Air","CLE","Cleveland, OH: Cleveland-Hopkins International",197.00,25.00,11.65,0.60,5.65,0.00,7.10,10.00,1.00,1636.00,689.00,171.00,335.00,0.00,441.00,
2015,11,"MQ","Envoy Air","FAR","Fargo, ND: Hector International",118.00,13.00,3.01,3.35,2.73,0.00,3.91,5.00,1.00,735.00,118.00,141.00,225.00,0.00,251.00,
2015,11,"MQ","Envoy Air","IND","Indianapolis, IN: Indianapolis International",210.00,24.00,10.73,0.74,7.66,0.00,4.87,14.00,0.00,1265.00,584.00,76.00,239.00,0.00,366.00,
2015,11,"MQ","Envoy Air","CHO","Charlottesville, VA: Charlottesville Albemarle",23.00,3.00,0.00,0.00,1.38,0.00,1.62,1.00,0.00,368.00,0.00,0.00,95.00,0.00,273.00,
2015,11,"MQ","Envoy Air","CMH","Columbus, OH: Port Columbus International",340.00,47.00,18.80,2.07,13.40,0.00,12.73,15.00,0.00,3434.00,1221.00,518.00,668.00,0.00,1027.00,
2015,11,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",148.00,13.00,4.23,0.00,4.65,0.00,4.12,6.00,0.00,621.00,237.00,0.00,112.00,0.00,272.00,
2015,11,"MQ","Envoy Air","MIA","Miami, FL: Miami International",331.00,52.00,22.49,1.63,9.70,0.17,18.02,6.00,1.00,5143.00,2364.00,479.00,419.00,5.00,1876.00,
2015,11,"MQ","Envoy Air","RDU","Raleigh/Durham, NC: Raleigh-Durham International",16.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2015,11,"MQ","Envoy Air","MLI","Moline, IL: Quad City International",160.00,16.00,5.46,0.15,4.50,0.00,5.88,4.00,0.00,1055.00,357.00,26.00,170.00,0.00,502.00,
2015,11,"MQ","Envoy Air","HPN","White Plains, NY: Westchester County",81.00,13.00,2.90,0.37,3.08,0.00,6.65,2.00,0.00,905.00,124.00,40.00,238.00,0.00,503.00,
2015,11,"MQ","Envoy Air","RAP","Rapid City, SD: Rapid City Regional",60.00,8.00,2.59,2.74,0.26,0.00,2.41,0.00,1.00,646.00,151.00,336.00,17.00,0.00,142.00,
2015,11,"MQ","Envoy Air","DAY","Dayton, OH: James M Cox/Dayton International",115.00,13.00,7.54,1.37,2.79,0.00,1.30,10.00,1.00,969.00,204.00,377.00,226.00,0.00,162.00,
2015,11,"MQ","Envoy Air","AEX","Alexandria, LA: Alexandria International",55.00,7.00,3.18,0.00,2.05,0.00,1.77,2.00,0.00,291.00,97.00,0.00,57.00,0.00,137.00,
2015,11,"MQ","Envoy Air","GJT","Grand Junction, CO: Grand Junction Regional",87.00,7.00,2.89,2.08,1.03,0.00,1.00,0.00,0.00,524.00,130.00,131.00,38.00,0.00,225.00,
2015,11,"MQ","Envoy Air","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",112.00,13.00,5.71,1.37,1.23,0.00,4.70,8.00,0.00,895.00,319.00,77.00,100.00,0.00,399.00,
2015,11,"MQ","Envoy Air","GRB","Green Bay, WI: Green Bay Austin Straubel International",113.00,6.00,2.72,0.14,0.34,0.00,2.80,8.00,0.00,479.00,152.00,16.00,39.00,0.00,272.00,
2015,11,"MQ","Envoy Air","FWA","Fort Wayne, IN: Fort Wayne International",172.00,17.00,5.06,3.80,2.41,0.00,5.73,11.00,1.00,1294.00,331.00,365.00,86.00,0.00,512.00,
2015,11,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",24.00,6.00,1.73,0.00,1.27,0.00,3.00,1.00,0.00,331.00,83.00,0.00,68.00,0.00,180.00,
2015,11,"MQ","Envoy Air","BIS","Bismarck/Mandan, ND: Bismarck Municipal",59.00,6.00,1.13,0.97,2.38,0.00,1.52,1.00,0.00,445.00,83.00,70.00,92.00,0.00,200.00,
2015,11,"MQ","Envoy Air","LRD","Laredo, TX: Laredo International",53.00,4.00,2.91,0.00,1.09,0.00,0.00,1.00,0.00,154.00,116.00,0.00,38.00,0.00,0.00,
2015,11,"MQ","Envoy Air","GSO","Greensboro/High Point, NC: Piedmont Triad International",7.00,2.00,0.24,0.00,0.00,0.00,1.76,0.00,0.00,46.00,4.00,0.00,0.00,0.00,42.00,
2015,11,"MQ","Envoy Air","JAX","Jacksonville, FL: Jacksonville International",87.00,10.00,3.00,1.49,2.45,0.00,3.06,5.00,1.00,1303.00,250.00,385.00,92.00,0.00,576.00,
2015,11,"MQ","Envoy Air","GCK","Garden City, KS: Garden City Regional",58.00,9.00,5.91,0.34,1.64,0.00,1.11,1.00,0.00,416.00,226.00,51.00,94.00,0.00,45.00,
2015,11,"MQ","Envoy Air","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",84.00,20.00,4.67,2.11,9.23,0.00,3.99,2.00,0.00,971.00,310.00,121.00,294.00,0.00,246.00,
2015,11,"MQ","Envoy Air","ROW","Roswell, NM: Roswell International Air Center",79.00,15.00,3.22,1.27,7.42,0.00,3.09,2.00,0.00,617.00,130.00,38.00,244.00,0.00,205.00,
2015,11,"MQ","Envoy Air","EVV","Evansville, IN: Evansville Regional",135.00,14.00,6.73,0.22,4.03,0.00,3.02,6.00,0.00,900.00,491.00,30.00,196.00,0.00,183.00,
2015,11,"MQ","Envoy Air","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",59.00,7.00,3.99,0.00,1.48,0.00,1.53,0.00,0.00,260.00,157.00,0.00,44.00,0.00,59.00,
2015,11,"MQ","Envoy Air","MOB","Mobile, AL: Mobile Regional",82.00,13.00,4.94,0.90,4.35,0.00,2.81,1.00,0.00,452.00,181.00,36.00,129.00,0.00,106.00,
2015,11,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",57.00,7.00,2.30,0.34,0.71,0.00,3.64,4.00,0.00,543.00,147.00,41.00,81.00,0.00,274.00,
2015,11,"MQ","Envoy Air","GSP","Greer, SC: Greenville-Spartanburg International",22.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00,
2015,11,"MQ","Envoy Air","HOU","Houston, TX: William P Hobby",116.00,12.00,3.08,3.00,3.22,0.00,2.70,1.00,1.00,409.00,88.00,127.00,90.00,0.00,104.00,
2015,11,"MQ","Envoy Air","SUX","Sioux City, IA: Sioux Gateway/Col. Bud Day Field",55.00,6.00,2.21,0.00,0.08,0.00,3.71,4.00,1.00,459.00,221.00,0.00,4.00,0.00,234.00,
2015,11,"MQ","Envoy Air","GGG","Longview, TX: East Texas Regional",56.00,2.00,1.00,0.39,0.61,0.00,0.00,1.00,0.00,38.00,20.00,7.00,11.00,0.00,0.00,
2015,11,"MQ","Envoy Air","GRI","Grand Island, NE: Central Nebraska Regional",55.00,4.00,0.54,1.00,1.00,0.00,1.46,0.00,0.00,636.00,124.00,248.00,17.00,0.00,247.00,
2015,11,"MQ","Envoy Air","LSE","La Crosse, WI: La Crosse Regional",85.00,13.00,2.94,0.14,3.23,0.00,6.69,5.00,0.00,863.00,139.00,12.00,209.00,0.00,503.00,
2015,11,"MQ","Envoy Air","ALO","Waterloo, IA: Waterloo Regional",56.00,8.00,2.70,0.29,1.33,0.00,3.68,4.00,0.00,749.00,218.00,74.00,97.00,0.00,360.00,
2015,11,"MQ","Envoy Air","LEX","Lexington, KY: Blue Grass",83.00,16.00,7.62,1.00,3.76,0.00,3.63,5.00,0.00,774.00,353.00,77.00,102.00,0.00,242.00,
2015,11,"MQ","Envoy Air","SYR","Syracuse, NY: Syracuse Hancock International",114.00,13.00,6.04,1.23,2.09,0.00,3.65,8.00,0.00,953.00,356.00,84.00,262.00,0.00,251.00,
2015,11,"MQ","Envoy Air","RST","Rochester, MN: Rochester International",117.00,15.00,2.85,2.26,3.37,0.00,6.52,11.00,0.00,1208.00,94.00,479.00,145.00,0.00,490.00,
2015,11,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",25.00,4.00,0.86,0.00,0.65,0.00,2.49,1.00,0.00,193.00,57.00,0.00,30.00,0.00,106.00,
2015,11,"MQ","Envoy Air","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,11,"MQ","Envoy Air","TXK","Texarkana, AR: Texarkana Regional-Webb Field",5.00,2.00,0.00,0.08,1.81,0.00,0.11,0.00,0.00,54.00,0.00,3.00,47.00,0.00,4.00,
2015,11,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",84.00,15.00,4.15,0.67,7.32,0.00,2.86,6.00,0.00,1047.00,287.00,39.00,484.00,0.00,237.00,
2015,11,"MQ","Envoy Air","MCI","Kansas City, MO: Kansas City International",42.00,8.00,3.55,0.00,4.00,0.00,0.45,2.00,0.00,518.00,373.00,0.00,106.00,0.00,39.00,
2015,11,"MQ","Envoy Air","SLC","Salt Lake City, UT: Salt Lake City International",46.00,10.00,4.97,0.82,3.14,0.00,1.07,5.00,0.00,417.00,144.00,79.00,92.00,0.00,102.00,
2015,11,"MQ","Envoy Air","TOL","Toledo, OH: Toledo Express",84.00,8.00,4.33,0.36,2.64,0.00,0.67,6.00,0.00,401.00,174.00,27.00,162.00,0.00,38.00,
2015,11,"MQ","Envoy Air","ROC","Rochester, NY: Greater Rochester International",85.00,5.00,3.84,0.46,0.69,0.00,0.00,6.00,0.00,532.00,290.00,97.00,145.00,0.00,0.00,
2015,11,"MQ","Envoy Air","EYW","Key West, FL: Key West International",56.00,13.00,3.39,2.20,1.93,0.00,5.49,0.00,0.00,1041.00,325.00,111.00,61.00,0.00,544.00,
2015,11,"MQ","Envoy Air","SDF","Louisville, KY: Louisville International-Standiford Field",55.00,5.00,3.03,0.00,1.37,0.00,0.60,5.00,0.00,255.00,196.00,0.00,50.00,0.00,9.00,
2015,11,"MQ","Envoy Air","GNV","Gainesville, FL: Gainesville Regional",55.00,4.00,2.00,0.00,1.23,0.00,0.77,2.00,2.00,185.00,118.00,0.00,40.00,0.00,27.00,
2015,11,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",25.00,5.00,0.91,0.95,2.14,0.00,1.00,0.00,0.00,173.00,59.00,19.00,42.00,0.00,53.00,
2015,11,"MQ","Envoy Air","CHA","Chattanooga, TN: Lovell Field",29.00,5.00,2.17,0.52,1.37,0.00,0.95,2.00,0.00,201.00,85.00,14.00,36.00,0.00,66.00,
2015,11,"MQ","Envoy Air","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00,
2015,11,"MQ","Envoy Air","MKE","Milwaukee, WI: General Mitchell International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,11,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1036.00,184.00,52.97,1.69,85.54,0.59,43.21,5.00,0.00,10897.00,4002.00,55.00,4071.00,16.00,2753.00,
2015,11,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",212.00,29.00,5.08,1.86,18.39,0.00,3.67,5.00,0.00,1371.00,184.00,144.00,817.00,0.00,226.00,
2015,11,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",496.00,158.00,40.71,0.00,93.05,2.08,22.16,3.00,0.00,7829.00,2441.00,0.00,3709.00,56.00,1623.00,
2015,11,"NK","Spirit Air Lines","ACY","Atlantic City, NJ: Atlantic City International",278.00,42.00,10.45,1.67,21.20,0.23,8.45,2.00,0.00,2569.00,597.00,56.00,1174.00,7.00,735.00,
2015,11,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",319.00,72.00,14.82,0.77,33.65,1.00,21.76,2.00,1.00,3934.00,738.00,27.00,1794.00,18.00,1357.00,
2015,11,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",866.00,246.00,46.24,2.47,152.97,0.21,44.10,4.00,0.00,12150.00,2317.00,144.00,6632.00,7.00,3050.00,
2015,11,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",444.00,87.00,31.66,1.25,42.60,0.00,11.49,1.00,0.00,4042.00,1467.00,84.00,1778.00,0.00,713.00,
2015,11,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",286.00,50.00,15.83,0.00,18.42,1.00,14.75,6.00,1.00,2589.00,1061.00,0.00,750.00,69.00,709.00,
2015,11,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",604.00,170.00,36.63,3.32,96.55,0.01,33.49,3.00,1.00,7461.00,1777.00,379.00,3354.00,1.00,1950.00,
